1001,1,1232,810.900024414062,1771600,1771823,223,279.529900055379,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1001,2,1017.5,1115.90002441406,1771866,1772069,203,545.652200214565,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1001,3,871.5,1199,1772095,1772565,470,774.488600175828,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1001,4,803.5,900.5,1772606,1772731,125,1285.46010004357,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1001,5,550.300048828125,628.099975585938,1772772,1773083,311,1451.56630010903,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1001,6,516.800048828125,566.599975585938,1773099,1773315,216,1778.45360014215,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1001,7,1023.90002441406,345.299987792969,1773361,1773765,404,2040.36240009964,1,5,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,1,0,0,0
1001,8,1247.90002441406,226,1773798,1773960,162,2477.45979997516,1,5,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,1,0,0,0
1001,9,1673,126.100006103516,1773999,1774171,172,2678.4006001167,1,6,6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1006,1,1094.59997558594,707.5,1776464,1776600,136,245.479300092906,1,4,3,4,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,0,0,0
1006,2,791.599975585938,908.599975585938,1776636,1777040,404,417.337400004268,1,6,3,4,6,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,1,1,1
1006,3,871.599975585938,869.599975585938,1777060,1777299,239,841.238800030202,1,6,3,4,6,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,1,1,1
1006,4,805.300048828125,987.199951171875,1777325,1777669,344,1106.27380017564,1,6,2,6,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,0,1,1,1,1
1006,5,1064,795.299987792969,1777705,1777897,192,1486.26960003003,1,4,3,4,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,0,0,0
1006,6,1747.80004882812,1065.30004882812,1777947,1778135,188,1728.36750008911,1,7,3,7,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1006,7,1917,1144.09997558594,1778162,1778370,208,1943.16170002148,1,7,7,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1006,8,1785.10009765625,1339.80004882812,1778405,1778591,186,2186.09670012817,1,7,7,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1006,9,1548.80004882812,1554.40002441406,1778634,1778928,294,2415.0957001783,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1006,10,1607.19995117188,1472.09997558594,1778949,1779091,142,2730.14970029891,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1094,1,1054.19995117188,528.099975585938,1781328,1781561,233,174.602599821985,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1094,2,983.400024414062,511.799987792969,1781579,1781869,290,425.429400093853,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1094,3,1041.90002441406,1142.59997558594,1781923,1782213,290,769.392299968749,1,5,1,5,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,1,1
1094,4,1048.5,1257.30004882812,1782236,1782398,162,1082.47599984705,1,5,1,5,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,1,1
1094,5,1272.09997558594,1069.59997558594,1782435,1782606,171,1281.4651998654,1,3,1,3,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,1,0
1094,6,1001.90002441406,524.299987792969,1782653,1783145,492,1499.24989984557,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1094,7,1667.30004882812,401.099975585938,1783195,1783328,133,2041.38660003245,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1094,8,2039.80004882812,312.700012207031,1783370,1783597,227,2216.42370005324,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1094,9,2211.19995117188,373,1783623,1783771,148,2469.14169988409,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1094,10,1083,464.099975585938,1783840,1784037,197,2686.28399974853,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1101,1,946.099975585938,485.299987792969,1786192,1786351,159,171.480299890041,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,1,1
1101,2,830.5,401.299987792969,1786373,1786998,625,352.386999875307,1,5,2,5,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,1
1101,3,739.699951171875,739.299987792969,1787042,1787239,197,1021.288899865,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,0,1
1101,4,2029,425.200012207031,1787300,1787424,124,1279.48180010915,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,0,0
1101,5,1960.10009765625,310.799987792969,1787444,1788403,959,1423.36129982397,1,4,3,4,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1101,6,1935.5,573.400024414062,1788441,1788712,271,2420.3005001843,1,3,3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,0,0
1101,7,1009.40002441406,415.799987792969,1788770,1788978,208,2749.28980004787,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,1,1
1112,1,1521.5,333.799987792969,1791100,1791292,192,194.1333001405,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1112,2,1505.69995117188,196.600006103516,1791316,1791593,277,410.152500264347,1,2,1,2,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1112,3,1333.30004882812,503.099975585938,1791635,1791890,255,729.22610014677,1,3,1,3,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,0,1,0,0,1,0
1112,4,1637.10009765625,794.099975585938,1791931,1792088,157,1025.24190035835,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,0,0
1112,5,2022.39990234375,1247.80004882812,1792140,1792358,218,1234.31940038502,1,5,5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
1112,6,1931.89990234375,1271.5,1792378,1792502,124,1472.08160005882,1,6,5,6,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,0,0,0,0,0
1112,7,1594.39990234375,1671.90002441406,1792548,1792824,276,1642.08600025252,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,0,0
1112,8,2275.89990234375,1635.90002441406,1792873,1793046,173,1966.97810008004,1,7,5,7,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,0,0
1112,9,2338.69995117188,199.799987792969,1793278,1793408,130,2371.98950013146,1,7,4,7,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1112,10,2329.30004882812,291.5,1793426,1793646,220,2520.05260039121,1,7,4,7,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0,0,0,1,0,0,0,0
1112,11,2293.39990234375,790.599975585938,1793692,1793841,149,2786.10160036385,1,7,7,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1,0,0,0,0
1118,1,1169.40002441406,732.599975585938,1796102,1796256,154,229.73429980129,1,21,7,21,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,0,0,1,1,0,0
1118,2,1762.39990234375,683,1796302,1796587,285,429.842699933797,1,8,8,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,1,1,0,0
1118,3,1795.80004882812,830.799987792969,1796613,1796794,181,740.62729986012,1,8,8,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,1,1,0,0
1118,4,1847.89990234375,1231.19995117188,1796837,1797008,171,964.672099888325,1,8,5,8,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,0,0,1,1,0,0
1118,5,1226.19995117188,1313.5,1797056,1797284,228,1183.56219970435,1,23,23,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1118,6,1150.69995117188,1354.19995117188,1797304,1797546,242,1431.55849966407,1,23,23,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1118,7,939.300048828125,1094.40002441406,1797581,1797804,223,1708.57099978998,1,22,22,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1118,8,861,1090.40002441406,1797823,1798123,300,1950.60249958187,1,22,22,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,0,0,0,0,0,0
1118,9,1077.90002441406,779.099975585938,1798166,1798393,227,2293.39629966021,1,21,7,21,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,0,0,1,1,0,0
1118,10,1145.19995117188,801.700012207031,1798409,1798713,304,2536.49339964986,1,21,7,21,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,1,0,0,1,1,0,0
1132,1,1570.39990234375,593.400024414062,1801149,1801393,244,159.108399827033,1,8,5,7,8,NaN,NaN,NaN,NaN,0,1,0,1,0,0,0,1,0,0,1,0
